Attendance (%),CGPA,Semester GPA (Target),Backlogs,Study Hours/Day,Sleep Hours/Day,Stress Level,Club Hours/Week,Average Midterm Score,Weighted Midterm Score,Average Grade,Grade Std Dev,Club Membership,Leadership Role
0.7031327497732388,-0.3947164828276912,-0.3442796587830322,1.4755614912722983,0.8444734563721132,-0.0581167265025056,0.1447494531784614,-0.9190917668364598,-0.6306703647041588,-0.6911014819275054,-0.4618117924029385,0.0972092992015253,-1.0311086469952844,-0.5985267708431756
-0.2075780214989547,0.5182060350321678,0.2515714150541637,-0.994966577829784,1.1939258112655258,-0.8939527930553917,1.2856318427623934,-0.9190917668364598,-0.5981406231333448,-0.4435571471432115,0.4325648767703715,0.1938480203620819,-1.0311086469952844,-0.5985267708431756
0.0200996713190936,-2.419256419493379,1.5219708743674287,-0.994966577829784,-1.2522406729883635,-0.1974227375946539,0.1447494531784614,1.597613477055856,-0.6957298478457875,-0.0776784096674444,-2.346391202446698,1.986669372237977,0.9698299038748855,1.6707690427802393
1.500004674636408,0.8618945123441139,1.2521515201770022,0.2402974567212573,-0.3203677266059293,0.7777193400503803,1.2856318427623934,-0.9190917668364598,-1.2812651961204418,-0.7714795667745441,0.6242170201646526,-0.4482106705688577,-1.0311086469952844,-0.5985267708431756
0.7031327497732388,1.6996351757919834,2.0391246365657505,-0.994966577829784,-0.5533359632015381,0.4991073178660837,-0.9961329364054704,-0.9190917668364598,-2.3222169263864947,-1.6765252784124378,1.7102458327322436,-2.366399270522252,-1.0311086469952844,-0.5985267708431756
-0.2075780214989547,0.206738352468216,0.1166617379589484,0.2402974567212573,-0.7863041997971468,-1.1725648152396857,0.1447494531784614,-0.9190917668364598,1.48376283739876,1.3966400462634545,0.4325648767703715,0.3906911167352561,-1.0311086469952844,-0.5985267708431756
-0.435255714317003,-0.1906514494237224,-0.6703113784297997,0.2402974567212573,-1.019272436392755,1.0563313622346744,0.1447494531784614,-0.9190917668364598,0.4102813655618935,0.0541243638720548,-0.1423915534124707,1.7202168952586785,-1.0311086469952844,-0.5985267708431756
2.183037753090553,-1.5654053586715095,-1.8507710530129229,-0.994966577829784,-1.3687247912861682,0.4991073178660837,-2.1370153259894025,0.1594961948316755,0.3452218824202654,-0.5443898700696042,-1.9950289395571843,0.8777883201973762,0.9698299038748855,1.6707690427802393
-0.7767722535440756,-2.419256419493379,-2.356682342119976,-0.994966577829784,0.1455687465852871,-1.0332588041475388,0.1447494531784614,1.0942724282773926,0.1825731745661947,-0.8857806605489623,-2.346391202446698,1.4290311579208796,0.9698299038748855,-0.5985267708431756
-0.3214168679079789,-1.4043013849315342,-1.6146791180962985,0.2402974567212573,0.9609575746699172,-0.1974227375946539,1.2856318427623934,1.2021312244442064,0.4753408487035221,-0.3395553957819892,-0.9090001269895932,0.6631872593985765,0.9698299038748855,1.6707690427802393
